"Year","replacecolumns","from","to"
2013,"label_cause","M38","ncd_lri"
2014,"label_cause","M38","ncd_lri"
2015,"label_cause","M38","ncd_lri"
2016,"label_cause","M38","ncd_lri"
1999,"label_cause","M39","ncd_lri"
2000,"label_cause","M39","ncd_lri"
2001,"label_cause","M39","ncd_lri"
2002,"label_cause","M39","ncd_lri"
2003,"label_cause","M39","ncd_lri"
2004,"label_cause","M39","ncd_lri"
2005,"label_cause","M39","ncd_lri"
2006,"label_cause","M39","ncd_lri"
2007,"label_cause","M39","ncd_lri"
2008,"label_cause","M39","ncd_lri"
2009,"label_cause","M39","ncd_lri"
2010,"label_cause","M39","ncd_lri"
2011,"label_cause","M39","ncd_lri"
2012,"label_cause","M39","ncd_lri"
2013,"label_cause","M39","ncd_lri"
2014,"label_cause","M39","ncd_lri"
2015,"label_cause","M39","ncd_lri"
2016,"label_cause","M39","ncd_lri"
1999,"label_cause","M40","ncd_lri"
2000,"label_cause","M40","ncd_lri"
2001,"label_cause","M40","ncd_lri"
2002,"label_cause","M40","ncd_lri"
2003,"label_cause","M40","ncd_lri"
2004,"label_cause","M40","ncd_lri"
2005,"label_cause","M40","ncd_lri"
2006,"label_cause","M40","ncd_lri"
2007,"label_cause","M40","ncd_lri"
2008,"label_cause","M40","ncd_lri"
2009,"label_cause","M40","ncd_lri"
2010,"label_cause","M40","ncd_lri"
2011,"label_cause","M40","ncd_lri"
2012,"label_cause","M40","ncd_lri"
2013,"label_cause","M40","ncd_lri"
2014,"label_cause","M40","ncd_lri"
2015,"label_cause","M40","ncd_lri"
2016,"label_cause","M40","ncd_lri"
1999,"label_cause","M41","ncd_lri"
2000,"label_cause","M41","ncd_lri"
2001,"label_cause","M41","ncd_lri"
2002,"label_cause","M41","ncd_lri"
2003,"label_cause","M41","ncd_lri"
2004,"label_cause","M41","ncd_lri"
2005,"label_cause","M41","ncd_lri"
2006,"label_cause","M41","ncd_lri"
2007,"label_cause","M41","ncd_lri"
2008,"label_cause","M41","ncd_lri"
2009,"label_cause","M41","ncd_lri"
2010,"label_cause","M41","ncd_lri"
2011,"label_cause","M41","ncd_lri"
2012,"label_cause","M41","ncd_lri"
2013,"label_cause","M41","ncd_lri"
2014,"label_cause","M41","ncd_lri"
2015,"label_cause","M41","ncd_lri"
2016,"label_cause","M41","ncd_lri"
1999,"label_cause","M42","ncd_lri"
2000,"label_cause","M42","ncd_lri"
2001,"label_cause","M42","ncd_lri"
2002,"label_cause","M42","ncd_lri"
2003,"label_cause","M42","ncd_lri"
2004,"label_cause","M42","ncd_lri"
2005,"label_cause","M42","ncd_lri"
2006,"label_cause","M42","ncd_lri"
2007,"label_cause","M42","ncd_lri"
2008,"label_cause","M42","ncd_lri"
2009,"label_cause","M42","ncd_lri"
2010,"label_cause","M42","ncd_lri"
2011,"label_cause","M42","ncd_lri"
2012,"label_cause","M42","ncd_lri"
2013,"label_cause","M42","ncd_lri"
2014,"label_cause","M42","ncd_lri"
2015,"label_cause","M42","ncd_lri"
2016,"label_cause","M42","ncd_lri"
1999,"label_cause","M43","ncd_lri"
2000,"label_cause","M43","ncd_lri"
2001,"label_cause","M43","ncd_lri"
2002,"label_cause","M43","ncd_lri"
2003,"label_cause","M43","ncd_lri"
2004,"label_cause","M43","ncd_lri"
2005,"label_cause","M43","ncd_lri"
2006,"label_cause","M43","ncd_lri"
2007,"label_cause","M43","ncd_lri"
2008,"label_cause","M43","ncd_lri"
2009,"label_cause","M43","ncd_lri"
2010,"label_cause","M43","ncd_lri"
2011,"label_cause","M43","ncd_lri"
2012,"label_cause","M43","ncd_lri"
2013,"label_cause","M43","ncd_lri"
2014,"label_cause","M43","ncd_lri"
2015,"label_cause","M43","ncd_lri"
2016,"label_cause","M43","ncd_lri"
1999,"label_cause","M44","ncd_lri"
2000,"label_cause","M44","ncd_lri"
2001,"label_cause","M44","ncd_lri"
2002,"label_cause","M44","ncd_lri"
2003,"label_cause","M44","ncd_lri"
2004,"label_cause","M44","ncd_lri"
2005,"label_cause","M44","ncd_lri"
2006,"label_cause","M44","ncd_lri"
2007,"label_cause","M44","ncd_lri"
2008,"label_cause","M44","ncd_lri"
2009,"label_cause","M44","ncd_lri"
2010,"label_cause","M44","ncd_lri"
2011,"label_cause","M44","ncd_lri"
2012,"label_cause","M44","ncd_lri"
2013,"label_cause","M44","ncd_lri"
2014,"label_cause","M44","ncd_lri"
2015,"label_cause","M44","ncd_lri"
2016,"label_cause","M44","ncd_lri"
1999,"label_cause","M45","ncd_lri"
2000,"label_cause","M45","ncd_lri"
2001,"label_cause","M45","ncd_lri"
2002,"label_cause","M45","ncd_lri"
2003,"label_cause","M45","ncd_lri"
2004,"label_cause","M45","ncd_lri"
2005,"label_cause","M45","ncd_lri"
2006,"label_cause","M45","ncd_lri"
2007,"label_cause","M45","ncd_lri"
2008,"label_cause","M45","ncd_lri"
2009,"label_cause","M45","ncd_lri"
2010,"label_cause","M45","ncd_lri"
2011,"label_cause","M45","ncd_lri"
2012,"label_cause","M45","ncd_lri"
2013,"label_cause","M45","ncd_lri"
2014,"label_cause","M45","ncd_lri"
2015,"label_cause","M45","ncd_lri"
2016,"label_cause","M45","ncd_lri"
1999,"label_cause","M46","ncd_lri"
2000,"label_cause","M46","ncd_lri"
2001,"label_cause","M46","ncd_lri"
2002,"label_cause","M46","ncd_lri"
2003,"label_cause","M46","ncd_lri"
2004,"label_cause","M46","ncd_lri"
2005,"label_cause","M46","ncd_lri"
2006,"label_cause","M46","ncd_lri"
2007,"label_cause","M46","ncd_lri"
2008,"label_cause","M46","ncd_lri"
2009,"label_cause","M46","ncd_lri"
2010,"label_cause","M46","ncd_lri"
2011,"label_cause","M46","ncd_lri"
2012,"label_cause","M46","ncd_lri"
2013,"label_cause","M46","ncd_lri"
2014,"label_cause","M46","ncd_lri"
2015,"label_cause","M46","ncd_lri"
2016,"label_cause","M46","ncd_lri"
1999,"label_cause","M47","ncd_lri"
2000,"label_cause","M47","ncd_lri"
2001,"label_cause","M47","ncd_lri"
2002,"label_cause","M47","ncd_lri"
2003,"label_cause","M47","ncd_lri"
2004,"label_cause","M47","ncd_lri"
2005,"label_cause","M47","ncd_lri"
2006,"label_cause","M47","ncd_lri"
2007,"label_cause","M47","ncd_lri"
2008,"label_cause","M47","ncd_lri"
2009,"label_cause","M47","ncd_lri"
2010,"label_cause","M47","ncd_lri"
2011,"label_cause","M47","ncd_lri"
2012,"label_cause","M47","ncd_lri"
2013,"label_cause","M47","ncd_lri"
2014,"label_cause","M47","ncd_lri"
2015,"label_cause","M47","ncd_lri"
2016,"label_cause","M47","ncd_lri"
1999,"label_cause","M48","ncd_lri"
2000,"label_cause","M48","ncd_lri"
2001,"label_cause","M48","ncd_lri"
2002,"label_cause","M48","ncd_lri"
2003,"label_cause","M48","ncd_lri"
2004,"label_cause","M48","ncd_lri"
2005,"label_cause","M48","ncd_lri"
2006,"label_cause","M48","ncd_lri"
2007,"label_cause","M48","ncd_lri"
2008,"label_cause","M48","ncd_lri"
2009,"label_cause","M48","ncd_lri"
2010,"label_cause","M48","ncd_lri"
2011,"label_cause","M48","ncd_lri"
2012,"label_cause","M48","ncd_lri"
2013,"label_cause","M48","ncd_lri"
2014,"label_cause","M48","ncd_lri"
2015,"label_cause","M48","ncd_lri"
2016,"label_cause","M48","ncd_lri"
1999,"label_cause","M49","ncd_lri"
2000,"label_cause","M49","ncd_lri"
2001,"label_cause","M49","ncd_lri"
2002,"label_cause","M49","ncd_lri"
2003,"label_cause","M49","ncd_lri"
2004,"label_cause","M49","ncd_lri"
2005,"label_cause","M49","ncd_lri"
2006,"label_cause","M49","ncd_lri"
2007,"label_cause","M49","ncd_lri"
2008,"label_cause","M49","ncd_lri"
2009,"label_cause","M49","ncd_lri"
2010,"label_cause","M49","ncd_lri"
2011,"label_cause","M49","ncd_lri"
2012,"label_cause","M49","ncd_lri"
2013,"label_cause","M49","ncd_lri"
2014,"label_cause","M49","ncd_lri"
2015,"label_cause","M49","ncd_lri"
2016,"label_cause","M49","ncd_lri"
1999,"label_cause","M50","ncd_lri"
2000,"label_cause","M50","ncd_lri"
2001,"label_cause","M50","ncd_lri"
2002,"label_cause","M50","ncd_lri"
2003,"label_cause","M50","ncd_lri"
2004,"label_cause","M50","ncd_lri"
2005,"label_cause","M50","ncd_lri"
2006,"label_cause","M50","ncd_lri"
2007,"label_cause","M50","ncd_lri"
2008,"label_cause","M50","ncd_lri"
2009,"label_cause","M50","ncd_lri"
2010,"label_cause","M50","ncd_lri"
2011,"label_cause","M50","ncd_lri"
2012,"label_cause","M50","ncd_lri"
2013,"label_cause","M50","ncd_lri"
2014,"label_cause","M50","ncd_lri"
2015,"label_cause","M50","ncd_lri"
2016,"label_cause","M50","ncd_lri"
1999,"label_cause","M51","ncd_lri"
2000,"label_cause","M51","ncd_lri"
2001,"label_cause","M51","ncd_lri"
2002,"label_cause","M51","ncd_lri"
2003,"label_cause","M51","ncd_lri"
2004,"label_cause","M51","ncd_lri"
2005,"label_cause","M51","ncd_lri"
2006,"label_cause","M51","ncd_lri"
2007,"label_cause","M51","ncd_lri"
2008,"label_cause","M51","ncd_lri"
2009,"label_cause","M51","ncd_lri"
2010,"label_cause","M51","ncd_lri"
2011,"label_cause","M51","ncd_lri"
2012,"label_cause","M51","ncd_lri"
2013,"label_cause","M51","ncd_lri"
2014,"label_cause","M51","ncd_lri"
2015,"label_cause","M51","ncd_lri"
2016,"label_cause","M51","ncd_lri"
1999,"label_cause","M52","ncd_lri"
2000,"label_cause","M52","ncd_lri"
2001,"label_cause","M52","ncd_lri"
2002,"label_cause","M52","ncd_lri"
2003,"label_cause","M52","ncd_lri"
2004,"label_cause","M52","ncd_lri"
2005,"label_cause","M52","ncd_lri"
2006,"label_cause","M52","ncd_lri"
2007,"label_cause","M52","ncd_lri"
2008,"label_cause","M52","ncd_lri"
2009,"label_cause","M52","ncd_lri"
2010,"label_cause","M52","ncd_lri"
2011,"label_cause","M52","ncd_lri"
2012,"label_cause","M52","ncd_lri"
2013,"label_cause","M52","ncd_lri"
2014,"label_cause","M52","ncd_lri"
2015,"label_cause","M52","ncd_lri"
2016,"label_cause","M52","ncd_lri"
1999,"label_cause","M53","ncd_lri"
2000,"label_cause","M53","ncd_lri"
2001,"label_cause","M53","ncd_lri"
2002,"label_cause","M53","ncd_lri"
2003,"label_cause","M53","ncd_lri"
2004,"label_cause","M53","ncd_lri"
2005,"label_cause","M53","ncd_lri"
2006,"label_cause","M53","ncd_lri"
2007,"label_cause","M53","ncd_lri"
2008,"label_cause","M53","ncd_lri"
2009,"label_cause","M53","ncd_lri"
2010,"label_cause","M53","ncd_lri"
2011,"label_cause","M53","ncd_lri"
2012,"label_cause","M53","ncd_lri"
2013,"label_cause","M53","ncd_lri"
2014,"label_cause","M53","ncd_lri"
2015,"label_cause","M53","ncd_lri"
2016,"label_cause","M53","ncd_lri"
1999,"label_cause","M54","ncd_lri"
2000,"label_cause","M54","ncd_lri"
2001,"label_cause","M54","ncd_lri"
2002,"label_cause","M54","ncd_lri"
2003,"label_cause","M54","ncd_lri"
2004,"label_cause","M54","ncd_lri"
2005,"label_cause","M54","ncd_lri"
2006,"label_cause","M54","ncd_lri"
2007,"label_cause","M54","ncd_lri"
2008,"label_cause","M54","ncd_lri"
2009,"label_cause","M54","ncd_lri"
2010,"label_cause","M54","ncd_lri"
2011,"label_cause","M54","ncd_lri"
2012,"label_cause","M54","ncd_lri"
2013,"label_cause","M54","ncd_lri"
2014,"label_cause","M54","ncd_lri"
2015,"label_cause","M54","ncd_lri"
2016,"label_cause","M54","ncd_lri"
1999,"label_cause","M55","ncd_lri"
2000,"label_cause","M55","ncd_lri"
2001,"label_cause","M55","ncd_lri"
2002,"label_cause","M55","ncd_lri"
2003,"label_cause","M55","ncd_lri"
2004,"label_cause","M55","ncd_lri"
2005,"label_cause","M55","ncd_lri"
2006,"label_cause","M55","ncd_lri"
2007,"label_cause","M55","ncd_lri"
2008,"label_cause","M55","ncd_lri"
2009,"label_cause","M55","ncd_lri"
2010,"label_cause","M55","ncd_lri"
2011,"label_cause","M55","ncd_lri"
2012,"label_cause","M55","ncd_lri"
2013,"label_cause","M55","ncd_lri"
2014,"label_cause","M55","ncd_lri"
2015,"label_cause","M55","ncd_lri"
2016,"label_cause","M55","ncd_lri"
1999,"label_cause","M56","ncd_lri"
2000,"label_cause","M56","ncd_lri"
2001,"label_cause","M56","ncd_lri"
2002,"label_cause","M56","ncd_lri"
2003,"label_cause","M56","ncd_lri"
2004,"label_cause","M56","ncd_lri"
2005,"label_cause","M56","ncd_lri"
2006,"label_cause","M56","ncd_lri"
2007,"label_cause","M56","ncd_lri"
2008,"label_cause","M56","ncd_lri"
2009,"label_cause","M56","ncd_lri"
2010,"label_cause","M56","ncd_lri"
2011,"label_cause","M56","ncd_lri"
2012,"label_cause","M56","ncd_lri"
2013,"label_cause","M56","ncd_lri"
2014,"label_cause","M56","ncd_lri"
2015,"label_cause","M56","ncd_lri"
2016,"label_cause","M56","ncd_lri"
1999,"label_cause","M57","ncd_lri"
2000,"label_cause","M57","ncd_lri"
2001,"label_cause","M57","ncd_lri"
2002,"label_cause","M57","ncd_lri"
2003,"label_cause","M57","ncd_lri"
2004,"label_cause","M57","ncd_lri"
2005,"label_cause","M57","ncd_lri"
2006,"label_cause","M57","ncd_lri"
2007,"label_cause","M57","ncd_lri"
2008,"label_cause","M57","ncd_lri"
2009,"label_cause","M57","ncd_lri"
2010,"label_cause","M57","ncd_lri"
2011,"label_cause","M57","ncd_lri"
2012,"label_cause","M57","ncd_lri"
2013,"label_cause","M57","ncd_lri"
2014,"label_cause","M57","ncd_lri"
2015,"label_cause","M57","ncd_lri"
2016,"label_cause","M57","ncd_lri"
1999,"label_cause","M58","ncd_lri"
2000,"label_cause","M58","ncd_lri"
2001,"label_cause","M58","ncd_lri"
2002,"label_cause","M58","ncd_lri"
2003,"label_cause","M58","ncd_lri"
2004,"label_cause","M58","ncd_lri"
2005,"label_cause","M58","ncd_lri"
2006,"label_cause","M58","ncd_lri"
2007,"label_cause","M58","ncd_lri"
2008,"label_cause","M58","ncd_lri"
2009,"label_cause","M58","ncd_lri"
2010,"label_cause","M58","ncd_lri"
2011,"label_cause","M58","ncd_lri"
2012,"label_cause","M58","ncd_lri"
2013,"label_cause","M58","ncd_lri"
2014,"label_cause","M58","ncd_lri"
2015,"label_cause","M58","ncd_lri"
2016,"label_cause","M58","ncd_lri"
1999,"label_cause","M59","ncd_lri"
2000,"label_cause","M59","ncd_lri"
2001,"label_cause","M59","ncd_lri"
2002,"label_cause","M59","ncd_lri"
2003,"label_cause","M59","ncd_lri"
2004,"label_cause","M59","ncd_lri"
2005,"label_cause","M59","ncd_lri"
2006,"label_cause","M59","ncd_lri"
2007,"label_cause","M59","ncd_lri"
2008,"label_cause","M59","ncd_lri"
2009,"label_cause","M59","ncd_lri"
2010,"label_cause","M59","ncd_lri"
2011,"label_cause","M59","ncd_lri"
2012,"label_cause","M59","ncd_lri"
2013,"label_cause","M59","ncd_lri"
2014,"label_cause","M59","ncd_lri"
2015,"label_cause","M59","ncd_lri"
2016,"label_cause","M59","ncd_lri"
1999,"label_cause","M60","ncd_lri"
2000,"label_cause","M60","ncd_lri"
2001,"label_cause","M60","ncd_lri"
2002,"label_cause","M60","ncd_lri"
2003,"label_cause","M60","ncd_lri"
2004,"label_cause","M60","ncd_lri"
2005,"label_cause","M60","ncd_lri"
2006,"label_cause","M60","ncd_lri"
2007,"label_cause","M60","ncd_lri"
2008,"label_cause","M60","ncd_lri"
2009,"label_cause","M60","ncd_lri"
2010,"label_cause","M60","ncd_lri"
2011,"label_cause","M60","ncd_lri"
2012,"label_cause","M60","ncd_lri"
2013,"label_cause","M60","ncd_lri"
2014,"label_cause","M60","ncd_lri"
2015,"label_cause","M60","ncd_lri"
2016,"label_cause","M60","ncd_lri"
1999,"label_cause","M61","ncd_lri"
2000,"label_cause","M61","ncd_lri"
2001,"label_cause","M61","ncd_lri"
2002,"label_cause","M61","ncd_lri"
2003,"label_cause","M61","ncd_lri"
2004,"label_cause","M61","ncd_lri"
2005,"label_cause","M61","ncd_lri"
2006,"label_cause","M61","ncd_lri"
2007,"label_cause","M61","ncd_lri"
2008,"label_cause","M61","ncd_lri"
2009,"label_cause","M61","ncd_lri"
2010,"label_cause","M61","ncd_lri"
2011,"label_cause","M61","ncd_lri"
2012,"label_cause","M61","ncd_lri"
2013,"label_cause","M61","ncd_lri"
2014,"label_cause","M61","ncd_lri"
2015,"label_cause","M61","ncd_lri"
2016,"label_cause","M61","ncd_lri"
1999,"label_cause","M62","ncd_lri"
2000,"label_cause","M62","ncd_lri"
2001,"label_cause","M62","ncd_lri"
2002,"label_cause","M62","ncd_lri"
2003,"label_cause","M62","ncd_lri"
2004,"label_cause","M62","ncd_lri"
2005,"label_cause","M62","ncd_lri"
2006,"label_cause","M62","ncd_lri"
2007,"label_cause","M62","ncd_lri"
2008,"label_cause","M62","ncd_lri"
2009,"label_cause","M62","ncd_lri"
2010,"label_cause","M62","ncd_lri"
2011,"label_cause","M62","ncd_lri"
2012,"label_cause","M62","ncd_lri"
2013,"label_cause","M62","ncd_lri"
2014,"label_cause","M62","ncd_lri"
2015,"label_cause","M62","ncd_lri"
2016,"label_cause","M62","ncd_lri"
1999,"label_cause","M63","ncd_lri"
2000,"label_cause","M63","ncd_lri"
2001,"label_cause","M63","ncd_lri"
2002,"label_cause","M63","ncd_lri"
2003,"label_cause","M63","ncd_lri"
2004,"label_cause","M63","ncd_lri"
2005,"label_cause","M63","ncd_lri"
2006,"label_cause","M63","ncd_lri"
2007,"label_cause","M63","ncd_lri"
2008,"label_cause","M63","ncd_lri"
2009,"label_cause","M63","ncd_lri"
2010,"label_cause","M63","ncd_lri"
2011,"label_cause","M63","ncd_lri"
2012,"label_cause","M63","ncd_lri"
2013,"label_cause","M63","ncd_lri"
2014,"label_cause","M63","ncd_lri"
2015,"label_cause","M63","ncd_lri"
2016,"label_cause","M63","ncd_lri"
1999,"label_cause","M64","ncd_lri"
2000,"label_cause","M64","ncd_lri"
2001,"label_cause","M64","ncd_lri"
2002,"label_cause","M64","ncd_lri"
2003,"label_cause","M64","ncd_lri"
2004,"label_cause","M64","ncd_lri"
2005,"label_cause","M64","ncd_lri"
2006,"label_cause","M64","ncd_lri"
2007,"label_cause","M64","ncd_lri"
2008,"label_cause","M64","ncd_lri"
2009,"label_cause","M64","ncd_lri"
2010,"label_cause","M64","ncd_lri"
2011,"label_cause","M64","ncd_lri"
2012,"label_cause","M64","ncd_lri"
2013,"label_cause","M64","ncd_lri"
2014,"label_cause","M64","ncd_lri"
2015,"label_cause","M64","ncd_lri"
2016,"label_cause","M64","ncd_lri"
1999,"label_cause","M65","ncd_lri"
2000,"label_cause","M65","ncd_lri"
2001,"label_cause","M65","ncd_lri"
2002,"label_cause","M65","ncd_lri"
2003,"label_cause","M65","ncd_lri"
2004,"label_cause","M65","ncd_lri"
2005,"label_cause","M65","ncd_lri"
2006,"label_cause","M65","ncd_lri"
2007,"label_cause","M65","ncd_lri"
2008,"label_cause","M65","ncd_lri"
2009,"label_cause","M65","ncd_lri"
2010,"label_cause","M65","ncd_lri"
2011,"label_cause","M65","ncd_lri"
2012,"label_cause","M65","ncd_lri"
2013,"label_cause","M65","ncd_lri"
2014,"label_cause","M65","ncd_lri"
2015,"label_cause","M65","ncd_lri"
2016,"label_cause","M65","ncd_lri"
1999,"label_cause","M66","ncd_lri"
2000,"label_cause","M66","ncd_lri"
2001,"label_cause","M66","ncd_lri"
2002,"label_cause","M66","ncd_lri"
2003,"label_cause","M66","ncd_lri"
2004,"label_cause","M66","ncd_lri"
2005,"label_cause","M66","ncd_lri"
2006,"label_cause","M66","ncd_lri"
2007,"label_cause","M66","ncd_lri"
2008,"label_cause","M66","ncd_lri"
2009,"label_cause","M66","ncd_lri"
2010,"label_cause","M66","ncd_lri"
2011,"label_cause","M66","ncd_lri"
2012,"label_cause","M66","ncd_lri"
2013,"label_cause","M66","ncd_lri"
2014,"label_cause","M66","ncd_lri"
2015,"label_cause","M66","ncd_lri"
2016,"label_cause","M66","ncd_lri"
1999,"label_cause","M67","ncd_lri"
2000,"label_cause","M67","ncd_lri"
2001,"label_cause","M67","ncd_lri"
2002,"label_cause","M67","ncd_lri"
2003,"label_cause","M67","ncd_lri"
2004,"label_cause","M67","ncd_lri"
2005,"label_cause","M67","ncd_lri"
2006,"label_cause","M67","ncd_lri"
2007,"label_cause","M67","ncd_lri"
2008,"label_cause","M67","ncd_lri"
2009,"label_cause","M67","ncd_lri"
2010,"label_cause","M67","ncd_lri"
2011,"label_cause","M67","ncd_lri"
2012,"label_cause","M67","ncd_lri"
2013,"label_cause","M67","ncd_lri"
2014,"label_cause","M67","ncd_lri"
2015,"label_cause","M67","ncd_lri"
2016,"label_cause","M67","ncd_lri"
1999,"label_cause","M68","ncd_lri"
2000,"label_cause","M68","ncd_lri"
2001,"label_cause","M68","ncd_lri"
2002,"label_cause","M68","ncd_lri"
2003,"label_cause","M68","ncd_lri"
2004,"label_cause","M68","ncd_lri"
2005,"label_cause","M68","ncd_lri"
2006,"label_cause","M68","ncd_lri"
2007,"label_cause","M68","ncd_lri"
2008,"label_cause","M68","ncd_lri"
2009,"label_cause","M68","ncd_lri"
2010,"label_cause","M68","ncd_lri"
2011,"label_cause","M68","ncd_lri"
2012,"label_cause","M68","ncd_lri"
2013,"label_cause","M68","ncd_lri"
2014,"label_cause","M68","ncd_lri"
2015,"label_cause","M68","ncd_lri"
2016,"label_cause","M68","ncd_lri"
1999,"label_cause","M69","ncd_lri"
2000,"label_cause","M69","ncd_lri"
2001,"label_cause","M69","ncd_lri"
2002,"label_cause","M69","ncd_lri"
2003,"label_cause","M69","ncd_lri"
2004,"label_cause","M69","ncd_lri"
2005,"label_cause","M69","ncd_lri"
