"fromYear","county","svi_bin","svi_bin1","svi_bin2","svi_bin3","svi_bin4"
2000,"18163","2","1","2","2","3"
2000,"18165","1","1","1","1","1"
2000,"18167","2","2","2","2","3"
2000,"18169","1","1","2","1","1"
2000,"18171","1","1","1","1","1"
2000,"18173","1","1","1","1","1"
2000,"18175","1","2","1","1","1"
2000,"18177","2","2","3","2","2"
2000,"18179","1","1","1","1","1"
2000,"18181","1","1","2","2","1"
2000,"18183","1","1","1","1","1"
2000,"19001","1","1","1","1","1"
2000,"19003","1","2","1","1","1"
2000,"19005","2","1","1","2","2"
2000,"19007","2","2","2","1","1"
2000,"19009","1","1","2","1","1"
2000,"19011","1","1","2","1","1"
2000,"19013","2","1","1","2","3"
2000,"19015","1","1","1","1","1"
2000,"19017","1","1","1","1","1"
2000,"19019","1","1","1","1","1"
2000,"19021","2","2","1","3","3"
2000,"19023","1","1","1","1","1"
2000,"19025","1","1","1","1","1"
2000,"19027","1","1","2","1","1"
2000,"19029","1","2","2","1","1"
2000,"19031","1","1","1","1","1"
2000,"19033","1","1","2","2","2"
2000,"19035","1","1","1","1","1"
2000,"19037","1","2","1","1","1"
2000,"19039","2","2","3","2","2"
2000,"19041","1","1","2","1","1"
2000,"19043","1","1","2","1","1"
2000,"19045","1","1","2","1","1"
2000,"19047","2","2","2","3","2"
2000,"19049","1","1","1","2","1"
2000,"19051","2","2","2","1","2"
2000,"19053","2","3","1","2","2"
2000,"19055","1","1","1","1","1"
2000,"19057","2","1","2","2","2"
2000,"19059","1","1","1","1","1"
2000,"19061","1","1","1","2","2"
2000,"19063","1","2","1","2","1"
2000,"19065","1","1","2","1","1"
2000,"19067","1","1","2","1","1"
2000,"19069","1","1","1","2","1"
2000,"19071","1","1","2","2","1"
2000,"19073","1","1","3","1","1"
2000,"19075","1","1","1","1","1"
2000,"19077","1","1","1","1","1"
2000,"19079","1","1","1","2","1"
2000,"19081","1","1","1","2","1"
2000,"19083","1","1","2","2","1"
2000,"19085","1","1","1","1","1"
2000,"19087","1","1","2","2","2"
2000,"19089","1","1","2","1","1"
2000,"19091","1","1","2","2","1"
2000,"19093","1","1","2","1","1"
2000,"19095","1","1","1","1","1"
2000,"19097","1","1","2","1","1"
2000,"19099","1","1","1","1","2"
2000,"19101","1","1","1","1","2"
2000,"19103","1","1","1","2","3"
2000,"19105","1","1","1","1","2"
2000,"19107","1","1","2","1","1"
2000,"19109","1","1","1","1","1"
2000,"19111","2","1","2","1","2"
2000,"19113","1","1","1","2","2"
2000,"19115","2","1","2","3","1"
2000,"19117","2","2","2","1","2"
2000,"19119","1","1","1","1","1"
2000,"19121","1","1","1","1","1"
2000,"19123","1","1","2","2","2"
2000,"19125","1","1","1","1","2"
2000,"19127","2","1","2","3","2"
2000,"19129","1","1","1","1","1"
2000,"19131","1","1","2","1","1"
2000,"19133","1","1","1","1","1"
2000,"19135","1","1","3","1","1"
2000,"19137","2","2","3","1","1"
2000,"19139","2","1","2","3","2"
2000,"19141","1","1","1","2","1"
2000,"19143","1","1","1","2","1"
2000,"19145","2","2","2","1","2"
2000,"19147","1","1","1","1","1"
2000,"19149","1","1","1","1","1"
2000,"19151","1","1","1","1","1"
2000,"19153","2","1","1","3","2"
2000,"19155","2","1","2","2","2"
2000,"19157","1","1","1","1","2"
2000,"19159","1","2","2","1","1"
2000,"19161","1","1","1","1","1"
2000,"19163","2","1","1","2","2"
2000,"19165","1","1","1","1","1"
2000,"19167","1","1","1","2","1"
2000,"19169","1","1","1","2","2"
2000,"19171","1","1","2","2","1"
2000,"19173","1","2","2","2","1"
2000,"19175","1","1","1","1","1"
2000,"19177","1","2","2","1","1"
2000,"19179","2","2","3","2","2"
2000,"19181","1","1","1","1","1"
2000,"19183","1","1","2","2","1"
2000,"19185","1","2","2","1","1"
2000,"19187","2","1","2","2","2"
2000,"19189","1","1","1","2","1"
2000,"19191","1","1","1","1","1"
2000,"19193","2","1","2","3","3"
2000,"19195","1","1","1","1","1"
2000,"19197","1","1","1","2","1"
2000,"20001","2","2","3","1","2"
2000,"20003","1","2","3","1","1"
2000,"20005","2","2","3","2","2"
2000,"20007","1","1","2","1","1"
2000,"20009","2","2","2","3","2"
2000,"20011","2","2","3","2","2"
2000,"20013","2","2","3","2","1"
2000,"20015","1","1","1","1","1"
2000,"20017","1","1","1","1","1"
2000,"20019","1","2","2","1","1"
2000,"20021","2","2","3","1","1"
2000,"20023","1","1","2","2","1"
2000,"20025","1","1","2","2","1"
2000,"20027","1","1","2","1","1"
2000,"20029","1","1","1","1","1"
2000,"20031","1","1","2","1","1"
2000,"20033","1","1","1","1","1"
2000,"20035","2","2","3","2","2"
2000,"20037","2","2","2","2","2"
2000,"20039","1","1","2","1","1"
2000,"20041","1","1","2","1","1"
2000,"20043","2","3","1","1","2"
2000,"20045","1","1","1","2","2"
2000,"20047","2","1","2","3","1"
2000,"20049","1","2","2","1","1"
2000,"20051","1","1","1","2","2"
2000,"20053","1","1","1","2","1"
2000,"20055","3","3","2","3","3"
2000,"20057","3","3","2","3","3"
2000,"20059","2","1","3","2","2"
2000,"20061","3","2","3","3","3"
2000,"20063","1","1","1","1","1"
2000,"20065","1","1","1","2","1"
2000,"20067","2","2","1","3","2"
2000,"20069","2","1","1","3","2"
2000,"20071","1","1","2","3","1"
2000,"20073","2","2","3","2","1"
2000,"20075","3","2","3","3","1"
2000,"20077","1","1","2","1","1"
2000,"20079","1","1","2","2","2"
2000,"20081","2","2","1","3","2"
2000,"20083","1","1","2","1","1"
2000,"20085","1","1","2","1","1"
2000,"20087","1","1","1","1","1"
2000,"20089","1","1","1","1","1"
2000,"20091","1","1","1","2","1"
2000,"20093","2","2","1","3","1"
2000,"20095","1","1","3","1","1"
2000,"20097","1","1","2","1","2"
2000,"20099","2","2","3","1","2"
2000,"20101","1","1","1","1","1"
2000,"20103","1","1","2","2","2"
2000,"20105","1","1","1","1","1"
2000,"20107","1","2","2","1","1"
2000,"20109","1","1","1","1","1"
2000,"20111","3","2","1","3","3"
2000,"20113","1","1","1","1","1"
2000,"20115","1","1","2","1","1"
2000,"20117","1","1","2","1","1"
2000,"20119","1","1","2","3","1"
2000,"20121","1","1","1","1","1"
2000,"20123","1","1","1","1","1"
2000,"20125","2","2","3","2","2"
2000,"20127","1","1","2","1","1"
2000,"20129","2","1","1","3","1"
2000,"20131","1","1","2","1","1"
2000,"20133","2","2","3","1","1"
2000,"20135","1","1","1","1","1"
2000,"20137","1","1","1","1","1"
2000,"20139","1","1","3","1","1"
2000,"20141","1","1","2","1","1"
2000,"20143","1","1","2","1","1"
2000,"20145","2","2","3","1","1"
2000,"20147","1","1","1","1","1"
2000,"20149","1","1","1","1","1"
2000,"20151","1","1","2","2","1"
2000,"20153","1","1","1","1","1"
2000,"20155","2","1","2","2","2"
2000,"20157","1","1","1","1","1"
2000,"20159","2","2","2","2","2"
2000,"20161","2","2","1","2","3"
2000,"20163","1","1","3","1","1"
2000,"20165","1","1","1","1","1"
2000,"20167","1","1","2","1","1"
2000,"20169","1","1","2","3","2"
2000,"20171","1","1","2","2","1"
2000,"20173","2","1","2","3","2"
2000,"20175","3","3","2","3","3"
2000,"20177","2","1","2","3","2"
2000,"20179","1","1","1","1","1"
2000,"20181","1","1","1","2","1"
2000,"20183","1","1","1","1","1"
2000,"20185","1","1","2","2","1"
2000,"20187","2","2","2","3","3"
2000,"20189","2","1","1","3","2"
2000,"20191","1","1","2","2","1"
2000,"20193","1","1","1","1","2"
2000,"20195","1","1","2","1","1"
2000,"20197","1","1","1","1","1"
2000,"20199","1","1","1","2","1"
2000,"20201","1","1","1","1","1"
2000,"20203","2","2","3","3","1"
2000,"20205","2","2","3","1","1"
2000,"20207","1","2","3","1","1"
2000,"20209","3","3","3","3","3"
2000,"21001","3","3","2","1","3"
2000,"21003","2","3","3","1","2"
2000,"21005","1","1","1","2","1"
2000,"21007","1","2","1","2","1"
2000,"21009","2","3","2","2","2"
2000,"21011","3","3","3","1","2"
2000,"21013","3","3","3","1","3"
2000,"21015","1","1","1","2","1"
2000,"21017","2","2","3","2","1"
2000,"21019","2","2","2","1","3"
2000,"21021","2","2","2","2","2"
2000,"21023","2","2","3","1","1"
2000,"21025","3","3","3","1","3"
2000,"21027","2","3","2","1","2"
2000,"21029","1","1","2","1","1"
2000,"21031","3","3","2","2","3"
2000,"21033","2","2","2","1","1"
2000,"21035","2","3","1","2","2"
2000,"21037","1","1","2","1","2"
2000,"21039","1","2","3","1","1"
2000,"21041","3","3","3","1","3"
2000,"21043","3","3","1","1","3"
2000,"21045","3","3","3","2","2"
2000,"21047","3","3","3","3","3"
2000,"21049","2","2","2","2","2"
2000,"21051","3","3","2","1","3"
2000,"21053","3","3","2","2","2"
2000,"21055","2","3","2","1","2"
2000,"21057","3","3","3","1","2"
2000,"21059","2","2","2","1","2"
2000,"21061","2","3","2","1","2"
2000,"21063","3","3","2","1","3"
2000,"21065","3","3","3","1","2"
2000,"21067","2","1","1","3","3"
2000,"21069","2","3","3","1","1"
2000,"21071","3","3","2","1","3"
2000,"21073","2","2","1","2","2"
2000,"21075","3","3","3","2","2"
2000,"21077","2","2","3","1","3"
2000,"21079","2","2","2","2","1"
2000,"21081","2","2","3","1","2"
2000,"21083","3","2","3","2","2"
2000,"21085","2","3","3","1","2"
2000,"21087","2","3","2","1","1"
2000,"21089","1","2","2","1","1"
2000,"21091","1","2","1","1","1"
2000,"21093","2","2","2","2","3"
2000,"21095","3","3","3","1","2"
2000,"21097","1","2","2","1","1"
2000,"21099","3","3","3","2","2"
2000,"21101","2","2","2","1","2"
2000,"21103","2","2","3","2","1"
2000,"21105","2","3","3","1","1"
2000,"21107","2","3","2","1","2"
2000,"21109","3","3","3","1","2"
2000,"21111","2","1","2","3","2"
2000,"21113","2","1","1","2","2"
2000,"21115","3","3","2","1","3"
2000,"21117","1","1","2","2","2"
2000,"21119","3","3","2","1","3"
2000,"21121","3","3","3","1","3"
2000,"21123","2","2","3","1","1"
2000,"21125","2","3","2","1","2"
2000,"21127","3","3","2","1","3"
2000,"21129","3","3","3","1","3"
2000,"21131","3","3","3","1","2"
2000,"21133","3","3","2","1","2"
2000,"21135","3","3","3","1","2"
2000,"21137","2","3","3","1","2"
2000,"21139","1","2","1","1","1"
2000,"21141","2","2","3","2","2"
2000,"21143","2","2","2","1","2"
2000,"21145","2","2","3","1","2"
2000,"21147","3","3","3","1","3"
2000,"21149","2","3","3","1","2"
2000,"21151","2","2","1","2","3"
2000,"21153","3","3","3","1","3"
2000,"21155","3","3","3","2","2"
2000,"21157","1","1","1","1","1"
2000,"21159","3","3","3","1","2"
2000,"21161","2","3","2","1","2"
2000,"21163","2","2","2","2","2"
2000,"21165","3","3","2","1","2"
2000,"21167","1","2","2","2","1"
2000,"21169","3","3","3","1","2"
2000,"21171","3","3","3","2","2"
2000,"21173","2","3","3","1","2"
2000,"21175","3","3","1","1","3"
2000,"21177","3","3","2","1","3"
2000,"21179","2","2","3","2","1"
2000,"21181","2","3","2","1","2"
2000,"21183","2","3","2","1","2"
2000,"21185","1","1","1","2","1"
2000,"21187","2","3","2","1","2"
2000,"21189","3","3","3","1","2"
2000,"21191","2","2","2","1","2"
2000,"21193","3","3","2","1","3"
2000,"21195","3","3","2","1","3"
2000,"21197","3","3","3","1","3"
2000,"21199","2","3","3","1","2"
2000,"21201","3","3","3","1","2"
2000,"21203","3","3","3","1","3"
2000,"21205","3","3","1","2","3"
2000,"21207","3","3","2","1","3"
2000,"21209","1","1","1","2","2"
2000,"21211","2","1","1","3","2"
2000,"21213","2","2","2","1","1"
2000,"21215","1","1","1","2","1"
2000,"21217","3","3","3","1","2"
2000,"21219","3","3","3","2","2"
2000,"21221","2","2","2","2","1"
2000,"21223","2","2","2","1","1"
2000,"21225","3","3","2","2","2"
2000,"21227","2","2","1","3","3"
2000,"21229","2","2","2","2","1"
2000,"21231","3","3","3","2","2"
2000,"21233","2","2","2","2","2"
2000,"21235","3","3","3","1","3"
2000,"21237","3","3","3","1","3"
2000,"21239","1","1","1","2","1"
2000,"22001","3","3","3","3","3"
2000,"22003","3","3","3","2","3"
2000,"22005","2","2","2","2","2"
2000,"22007","3","3","3","3","3"
2000,"22009","3","3","3","3","3"
2000,"22011","3","3","2","2","3"
2000,"22013","3","3","3","2","3"
2000,"22015","3","2","3","3","3"
2000,"22017","3","3","3","2","3"
2000,"22019","3","2","3","2","3"
2000,"22021","3","3","3","2","3"
2000,"22023","2","2","1","2","2"
2000,"22025","3","3","3","2","3"
2000,"22027","3","3","3","2","3"
2000,"22029","3","3","3","3","3"
2000,"22031","3","3","3","3","3"
2000,"22033","3","2","2","3","3"
2000,"22035","3","3","3","2","3"
2000,"22037","3","3","3","3","3"
2000,"22039","3","3","3","3","3"
2000,"22041","3","3","3","2","3"
2000,"22043","3","3","3","1","2"
2000,"22045","3","3","3","3","3"
2000,"22047","3","3","3","2","3"
2000,"22049","3","3","3","2","3"
2000,"22051","2","2","2","3","2"
2000,"22053","3","3","3","2","2"
2000,"22055","3","2","2","3","3"
2000,"22057","3","3","3","3","3"
2000,"22059","3","3","2","2","3"
2000,"22061","3","3","1","3","3"
2000,"22063","2","2","2","2","1"
2000,"22065","3","3","3","2","3"
2000,"22067","3","3","3","2","3"
2000,"22069","3","3","3","2","3"
2000,"22071","3","3","3","3","3"
2000,"22073","3","3","3","2","3"
2000,"22075","3","3","2","3","3"
2000,"22077","3","3","3","3","3"
2000,"22079","3","3","3","2","3"
2000,"22081","3","3","3","2","3"
2000,"22083","3","3","3","2","3"
2000,"22085","3","3","3","2","3"
2000,"22087","3","2","3","2","2"
2000,"22089","2","2","2","2","1"
2000,"22091","3","3","3","2","3"
2000,"22093","3","3","3","3","2"
2000,"22095","3","3","2","3","2"
2000,"22097","3","3","3","3","3"
2000,"22099","3","3","3","3","3"
2000,"22101","3","3","3","3","3"
2000,"22103","1","1","2","2","1"
2000,"22105","3","3","3","2","3"
2000,"22107","3","3","3","2","3"
2000,"22109","3","3","3","3","3"
2000,"22111","3","3","3","3","3"
2000,"22113","3","3","3","3","3"
2000,"22115","3","3","2","2","3"
2000,"22117","3","3","3","2","3"
2000,"22119","3","3","3","2","3"
2000,"22121","3","3","3","3","3"
2000,"22123","3","3","3","2","3"
2000,"22125","3","3","1","2","3"
2000,"22127","3","3","3","2","3"
2000,"23001","2","2","2","2","3"
2000,"23003","2","3","2","2","2"
2000,"23005","1","1","1","2","2"
2000,"23007","2","2","1","1","2"
2000,"23009","1","1","1","1","1"
2000,"23011","2","1","2","1","2"
2000,"23013","1","1","1","1","2"
2000,"23015","1","1","1","1","1"
2000,"23017","2","2","2","1","1"
2000,"23019","2","2","1","1","2"
2000,"23021","2","3","3","1","1"
2000,"23023","1","1","2","1","1"
2000,"23025","2","3","2","1","1"
2000,"23027","1","2","2","1","1"
2000,"23029","3","3","3","1","2"
2000,"23031","1","1","1","1","1"
2000,"24001","2","3","1","1","2"
2000,"24003","1","1","1","3","2"
2000,"24005","2","1","1","3","2"
2000,"24009","1","1","1","2","1"
2000,"24011","2","2","3","3","1"
2000,"24013","1","1","1","1","1"
2000,"24015","1","1","2","2","1"
2000,"24017","1","1","2","2","1"
2000,"24019","3","2","3","2","2"
2000,"24021","1","1","1","2","1"
2000,"24023","1","2","2","1","2"
2000,"24025","1","1","1","2","1"
2000,"24027","1","1","1","3","1"
2000,"24029","2","1","2","3","2"
2000,"24031","1","1","1","3","2"
2000,"24033","2","1","2","3","3"
2000,"24035","1","1","1","2","1"
2000,"24037","1","1","1","2","2"
2000,"24039","3","3","2","3","3"
2000,"24041","1","1","1","2","1"
2000,"24043","2","1","1","2","2"
2000,"24045","2","2","2","3","3"
2000,"24047","2","1","2","2","2"
2000,"24510","3","3","3","3","3"
2000,"25001","1","1","1","2","1"
2000,"25003","1","1","2","1","2"
2000,"25005","2","2","2","3","2"
2000,"25007","1","1","1","2","1"
2000,"25009","2","1","2","3","3"
2000,"25011","1","1","1","2","1"
2000,"25013","3","2","3","3","3"
2000,"25015","1","1","1","2","2"
2000,"25017","1","1","1","3","3"
2000,"25019","1","1","1","3","1"
2000,"25021","1","1","1","3","2"
2000,"25023","1","1","1","3","2"
2000,"25025","3","2","1","3","3"
2000,"25027","2","1","2","3","3"
2000,"26001","1","2","2","1","1"
2000,"26003","2","2","1","2","2"
2000,"26005","1","1","2","2","1"
2000,"26007","2","2","2","1","2"
2000,"26009","1","1","2","1","1"
2000,"26011","2","3","2","1","2"
2000,"26013","3","2","2","2","3"
2000,"26015","1","1","1","1","1"
2000,"26017","1","2","2","2","1"
2000,"26019","1","1","1","2","1"
2000,"26021","2","2","3","3","3"
2000,"26023","2","2","2","2","3"
2000,"26025","2","2","3","2","3"
2000,"26027","1","1","2","2","1"
2000,"26029","1","1","2","1","1"
2000,"26031","2","2","2","1","1"
2000,"26033","2","2","1","2","3"
2000,"26035","3","3","3","1","2"
2000,"26037","1","1","1","1","1"
2000,"26039","2","2","3","1","2"
2000,"26041","1","2","1","1","1"
2000,"26043","1","1","2","1","1"
2000,"26045","1","1","1","2","1"
2000,"26047","1","1","1","2","2"
2000,"26049","2","2","3","2","2"
2000,"26051","2","2","2","1","2"
2000,"26053","2","2","2","1","2"
2000,"26055","1","1","1","2","2"
2000,"26057","2","2","1","2","2"
2000,"26059","1","1","2","1","2"
2000,"26061","2","3","1","1","3"
2000,"26063","1","2","2","1","1"
2000,"26065","2","2","1","3","3"
2000,"26067","2","1","2","2","2"
2000,"26069","2","2","3","1","1"
2000,"26071","2","2","2","1","2"
2000,"26073","2","3","1","2","3"
2000,"26075","2","1","2","2","3"
2000,"26077","2","1","1","2","3"
2000,"26079","2","2","2","1","1"
2000,"26081","2","1","2","3","2"
2000,"26083","1","2","1","1","1"
2000,"26085","3","3","3","2","3"
2000,"26087","1","1","1","2","1"
2000,"26089","1","1","1","2","1"
2000,"26091","1","1","2","2","2"
2000,"26093","1","1","1","1","1"
2000,"26095","2","3","2","2","1"
2000,"26097","2","2","2","2","2"
2000,"26099","1","1","1","2","1"
2000,"26101","2","2","2","2","2"
2000,"26103","1","1","1","1","2"
2000,"26105","2","2","2","1","2"
2000,"26107","2","3","1","2","3"
2000,"26109","1","2","2","1","1"
2000,"26111","1","1","1","1","1"
2000,"26113","2","2","2","1","1"
2000,"26115","1","1","1","2","1"
2000,"26117","2","2","2","1","2"
2000,"26119","1","3","2","1","1"
2000,"26121","3","2","3","2","3"
2000,"26123","2","2","3","2","2"
2000,"26125","1","1","1","3","1"
2000,"26127","3","3","3","3","2"
2000,"26129","2","3","3","1","1"
2000,"26131","1","2","1","1","1"
2000,"26133","2","2","3","1","2"
2000,"26135","2","3","3","1","1"
2000,"26137","1","1","1","1","1"
2000,"26139","1","1","1","2","2"
2000,"26141","1","2","1","1","1"
2000,"26143","1","2","2","1","1"
2000,"26145","3","2","3","2","3"
2000,"26147","1","1","2","1","1"
2000,"26149","2","2","3","2","2"
2000,"26151","2","2","2","1","1"
2000,"26153","2","2","2","1","2"
2000,"26155","1","1","2","1","1"
2000,"26157","1","2","2","1","1"
2000,"26159","2","2","3","3","2"
2000,"26161","1","1","1","3","3"
2000,"26163","3","2","3","3","3"
2000,"26165","2","2","3","1","2"
2000,"27001","1","2","1","1","1"
2000,"27003","1","1","1","2","1"
2000,"27005","2","2","2","2","2"
2000,"27007","3","3","3","2","3"
2000,"27009","1","1","1","2","3"
2000,"27011","2","2","2","1","2"
2000,"27013","1","1","1","2","3"
2000,"27015","1","1","1","1","2"
2000,"27017","2","1","1","1","2"
2000,"27019","1","1","1","2","1"
2000,"27021","2","2","3","2","1"
2000,"27023","1","2","1","1","1"
2000,"27025","1","1","1","1","1"
2000,"27027","2","2","1","2","3"
2000,"27029","3","3","2","2","2"
2000,"27031","1","1","1","2","1"
2000,"27033","1","2","1","2","1"
2000,"27035","1","1","2","1","2"
2000,"27037","1","1","1","2","1"
2000,"27039","1","1","1","2","1"
2000,"27041","1","1","1","1","2"
2000,"27043","1","1","1","1","1"
2000,"27045","1","1","2","1","1"
2000,"27047","2","1","2","2","2"
2000,"27049","1","1","1","1","2"
2000,"27051","1","1","1","1","1"
2000,"27053","1","1","1","3","3"
2000,"27055","1","1","2","1","1"
2000,"27057","1","1","2","1","1"
2000,"27059","1","1","2","1","1"
2000,"27061","2","2","1","1","2"
2000,"27063","1","1","1","1","1"
2000,"27065","2","2","3","1","1"
2000,"27067","2","1","2","2","2"
2000,"27069","1","2","1","1","1"
2000,"27071","2","2","2","1","2"
2000,"27073","1","1","1","1","1"
2000,"27075","1","1","1","1","1"
2000,"27077","1","1","1","1","2"
2000,"27079","1","1","1","2","1"
2000,"27081","1","2","1","1","1"
2000,"27083","2","2","1","2","2"
2000,"27085","1","1","1","2","1"
2000,"27087","3","3","3","3","2"
2000,"27089","2","2","1","2","1"
2000,"27091","1","1","2","1","1"
2000,"27093","1","1","2","1","1"
2000,"27095","2","2","3","2","3"
2000,"27097","2","2","3","1","2"
2000,"27099","2","1","2","2","2"
2000,"27101","1","1","1","1","1"
